"234354","0.04","-0.75","0.66","-0.07","-0.12","0.13"
"234354","0.04","-0.75","0.66","0.04","-0.07","0.14"
"234354","0.04","-0.75","0.66","0.14","-0.03","0.12"
"234354","0.04","-0.75","0.66","0.24","-0.01","0.11"
"234354","0.04","-0.75","0.66","0.32","0.03","0.10"
"234354","0.04","-0.74","0.67","0.40","0.09","0.08"
"234354","0.04","-0.74","0.67","0.53","0.17","0.07"
"234354","0.04","-0.74","0.68","0.60","0.20","0.06"
"234354","0.03","-0.73","0.68","0.64","0.23","0.07"
"234354","0.03","-0.73","0.68","0.69","0.28","0.06"
"234354","0.03","-0.72","0.69","0.76","0.30","0.05"
"234354","0.03","-0.72","0.70","0.81","0.32","0.03"
"234354","0.02","-0.71","0.70","0.82","0.36","0.01"
"234354","0.02","-0.71","0.71","0.82","0.42","-0.01"
"234354","0.02","-0.70","0.71","0.85","0.50","-0.04"
"234354","0.02","-0.69","0.72","0.86","0.59","-0.07"
"234354","0.01","-0.69","0.72","0.86","0.67","-0.13"
"234354","0.01","-0.68","0.73","0.88","0.78","-0.19"
"234354","0.00","-0.68","0.74","0.93","0.91","-0.25"
"234354","-0.00","-0.67","0.74","0.98","1.06","-0.31"
"234354","-0.01","-0.66","0.75","1.06","1.18","-0.33"
"234354","-0.02","-0.65","0.76","1.09","1.28","-0.36"
"234354","-0.02","-0.65","0.76","1.09","1.35","-0.35"
"234354","-0.03","-0.64","0.77","1.05","1.35","-0.36"
"234354","-0.04","-0.63","0.78","0.97","1.32","-0.36"
"234354","-0.05","-0.62","0.78","0.88","1.25","-0.30"
"234354","-0.05","-0.62","0.78","0.81","1.07","-0.27"
"234354","-0.06","-0.61","0.79","0.80","0.93","-0.20"
"234354","-0.06","-0.61","0.79","0.83","0.78","-0.14"
"234354","-0.07","-0.60","0.80","0.89","0.70","-0.11"
"234354","-0.07","-0.59","0.80","0.98","0.68","-0.10"
"234355","-0.08","-0.58","0.81","1.08","0.76","-0.15"
"234355","-0.08","-0.57","0.81","1.16","0.89","-0.21"
